Sabarmati_Kheroj_,3392.82
Sabarmati_Raska_Weir,2595.91
Sabarmati_Ratanpur_,2855.5
Sabarmati_Sei_Dam,334.58
Sabarmati_Subhash_Bridge,8279.84
Sabarmati_Valsana,5613.79
Sabarmati_Vautha_,3420.34
Sabarmati_Watrak_Dam,1152.6
Subarnarekha_Adityapur,6237.59
Subarnarekha_Balimunduli,135.01
Subarnarekha_Baripada,1640.72
Subarnarekha_Chandanpur,305.55
Subarnarekha_Fekoghat,841.28
Subarnarekha_Ghatsila,14151.04
Subarnarekha_Govindpur_NH5_Road_Bridge,4383.04
Subarnarekha_Jamshedpur,12664.42
Subarnarekha_Jamsholaghat,15841.09
Subarnarekha_Jaypur,1193.31
Subarnarekha_Muri,1361.14
Subarnarekha_Rajghat,18354.81
Tapi_Bhusawal,30000.12
Tapi_Burhanpur,8987.38
Tapi_Dahigaon,8619.23
Tapi_Dedtalai,6757.99
Tapi_Ghala,63534.67
Tapi_Gidhade,52122.07
Tapi_Girna_Dam,4581.07
Tapi_Gopalkheda,8090.23
Tapi_Hathnur,29685.92
Tapi_Kakrapar,62609.6
Tapi_Lakhpuri,3558.78
Tapi_Malkheda,1727.91
Tapi_Morane,1999.69
Tapi_Motinaroli,772.62
Tapi_Sarangkheda,55643.18
Tapi_Savkheda,44397.25
Tapi_SuratSeasonal,63756.16
Tapi_Teska,1508.47
Tapi_Ukai_Dam,62054.02
Tapi_Yerli,15934.14
WFRKL_Abu_Road,1457.85
WFRKL_Ambaji,49.66
WFRKL_Balotra,26608.69
WFRKL_Bhakudar_Sipu_Dam,1262.05
WFRKL_Chitrasani,279.06
WFRKL_Dantiwada_Dam,2761.9
WFRKL_Gandhav,61996.93
WFRKL_Ganod,5491.6
WFRKL_Gungan,2315.91
WFRKL_Kamalpur,6092.1
WFRKL_Lowara,3831.17
WFRKL_Sapawada,1245.02
WFRKL_Sarotry,2196.29
WFRKL_Swaroopaganj,533.72
WFRTK_Addoor,693.05
WFRTK_Ambarampalayam,407.51
WFRTK_Arangaly,1344.58
WFRTK_Ashramam,326.25
WFRTK_Avershe,288.73
WFRTK_Ayilam,532.68
WFRTK_Bantwal,3273.78
WFRTK_Erinjipuzha,876.23
WFRTK_Haladi,542.79
WFRTK_Kalampur,381.91
WFRTK_Kallooppara,700.73
WFRTK_Karathodu,775.81
WFRTK_Kidangoor,596.03
WFRTK_Kumbidi,5789.02
WFRTK_Kuniyil,2135.12
WFRTK_Kuttyadi,237.92
WFRTK_Kuzhithurai,722.82
WFRTK_Malakkara,1643.59
WFRTK_Mankara,2771.42
WFRTK_Neeleswaram,4076.28
WFRTK_Pattazhy,1133.89
WFRTK_Perumannu,1024.11
WFRTK_Pudur,1291.91
WFRTK_Pulamanthole,11.37
WFRTK_Ramamangalam,1284.66
WFRTK_Santeguli,1039.27
WFRTK_Thumpamon,814.53
WFRTK_Vandiperiyar,736.66
WFRTK_Yennehole,336.5
WFRTT_Anjanari,296.56
WFRTT_Badlapur,911.11
WFRTT_Belne_Bridge,547.48
WFRTT_Collem,2.02
WFRTT_Daman,2311.75
WFRTT_Durvesh,1991.01
WFRTT_Gadat,1477.06
WFRTT_Ganjim,866.14
WFRTT_KhandeparatUsgaon,439.79
WFRTT_Kolad,309.51
WFRTT_MadelAtUsagaon,881.29
WFRTT_Madhuban_Dam,1825.58
WFRTT_Mahad,1001.41
WFRTT_Mahuwa,1707.43
WFRTT_Mangaon,273.55
WFRTT_Nagathone,425.12
WFRTT_Nanipalsan,749.74
WFRTT_Nivali,447.45
WFRTT_Ozerkheda,665.75
WFRTT_Pali,313.52
WFRTT_Pen,123.44
WFRTT_Poladur,295.17
WFRTT_Silvassa,2148.23
WFRTT_Solachar,2129.58
WFRTT_Vapi,2243.37
WFRTT_Varai,49.16
