POP,HFI,AGRI,NITRO,PHOSF,POTAS,GDP_1990,GDP_1991,GDP_1992,GDP_1993,GDP_1994,GDP_1995,GDP_1996,GDP_1997,GDP_1998,GDP_1999,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,HDI_1990,HDI_1991,HDI_1992,HDI_1993,HDI_1994,HDI_1995,HDI_1996,HDI_1997,HDI_1998,HDI_1999,HDI_2000,HDI_2001,HDI_2002,HDI_2003,HDI_2004,HDI_2005,HDI_2006,HDI_2007,HDI_2008,HDI_2009,HDI_2010,HDI_2011,HDI_2012,HDI_2013,HDI_2014,HDI_2015
299.57,34.10,0.66,233833.45,115358.16,45686.20,2707.67,2606.06,2910.18,3087.28,3267.59,3431.19,3559.54,3543.64,3579.00,3686.53,3601.32,3732.75,3877.23,4114.63,4397.72,4930.88,5450.89,5845.94,5843.54,6343.74,6743.80,7096.26,7398.87,7791.02,8253.51,8771.60,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.60,0.61,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.73,0.73,0.74,0.76
226.30,33.56,0.67,172553.87,83239.85,31790.90,2482.05,2370.99,2618.67,2781.11,2950.45,3106.51,3230.36,3220.93,3254.10,3347.15,3257.12,3384.78,3485.40,3719.32,3954.81,4389.43,4845.30,5184.41,5206.59,5631.22,5992.02,6305.19,6574.07,6922.50,7333.43,7793.77,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.59,0.60,0.61,0.62,0.63,0.64,0.64,0.66,0.67,0.68,0.69,0.70,0.71
249.62,34.70,0.63,173154.48,78295.42,29843.46,2606.19,2498.75,2784.72,2948.33,3120.50,3280.47,3408.58,3398.43,3435.69,3539.05,3452.35,3584.81,3716.46,3958.50,4220.74,4720.27,5207.81,5579.09,5585.94,6050.47,6444.78,6781.61,7070.81,7445.57,7887.55,8382.67,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.71,0.71,0.72,0.73
308.55,34.26,0.67,233938.71,115097.75,44949.13,2590.26,2483.73,2758.48,2927.95,3102.55,3262.23,3388.23,3375.70,3409.92,3509.92,3422.20,3551.67,3673.32,3908.91,4167.23,4649.11,5135.75,5501.68,5512.07,5972.95,6352.57,6684.59,6969.65,7339.05,7774.70,8262.74,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.58,0.59,0.61,0.61,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
310.74,34.49,0.42,211015.89,89730.29,34809.92,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
239.76,36.41,0.58,304736.70,134375.82,35905.27,2318.60,2155.66,2568.28,2523.96,2594.28,2738.02,2909.50,2985.48,3098.88,3248.19,3173.82,3376.26,3641.07,4048.85,4265.76,4932.96,5239.25,5577.39,5566.23,5888.42,6559.16,6901.97,7196.30,7577.72,8027.54,8531.45,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.71
250.78,34.57,0.63,176637.84,80154.51,30807.02,2612.48,2506.86,2787.25,2958.09,3133.74,3294.15,3420.62,3407.48,3441.95,3543.40,3456.16,3586.03,3712.07,3948.07,4211.08,4702.78,5195.70,5567.16,5575.11,6043.41,6427.03,6762.93,7051.33,7425.06,7865.82,8359.58,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.71,0.71,0.72,0.73
250.29,34.19,0.65,180303.60,82519.08,31754.43,2587.24,2480.57,2754.66,2923.84,3098.26,3257.83,3383.80,3371.39,3405.62,3505.45,3417.68,3547.14,3668.29,3903.92,4161.61,4642.31,5128.04,5493.25,5503.95,5963.79,6343.05,6674.56,6959.20,7328.05,7763.05,8250.35,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.58,0.59,0.61,0.61,0.63,0.64,0.65,0.66,0.66,0.68,0.69,0.70,0.71,0.72,0.73
252.24,34.88,0.63,174402.32,78768.33,29944.88,2600.97,2492.52,2780.79,2940.63,3110.95,3270.62,3399.53,3390.94,3429.58,3533.78,3447.29,3581.03,3715.09,3960.14,4221.55,4724.13,5208.38,5579.05,5585.58,6047.53,6446.85,6783.79,7073.09,7447.97,7890.09,8385.37,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
151.73,35.90,0.78,165368.72,77442.05,25113.73,1582.46,1433.75,1456.33,1560.35,1685.91,1811.94,1917.84,1934.20,1958.61,1993.95,1884.75,1997.36,1923.07,2143.13,2188.85,2230.53,2430.67,2546.78,2666.89,2790.29,2994.51,3151.01,3285.39,3459.52,3664.88,3894.93,0.35,0.35,0.36,0.36,0.37,0.38,0.38,0.39,0.39,0.40,0.40,0.41,0.41,0.42,0.43,0.44,0.45,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51
249.95,34.68,0.63,173439.70,78450.93,29925.33,2608.75,2501.79,2786.65,2952.10,3125.18,3285.29,3413.02,3402.10,3438.68,3541.64,3454.82,3586.67,3717.13,3957.69,4220.34,4718.38,5207.53,5579.10,5586.12,6051.91,6443.76,6780.54,7069.69,7444.40,7886.30,8381.35,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.71,0.71,0.72,0.73
269.85,34.14,0.65,213065.27,104349.22,41422.88,2751.38,2651.60,2966.66,3146.59,3329.04,3494.09,3623.32,3606.16,3641.95,3752.29,3668.00,3800.17,3953.14,4191.22,4483.53,5035.78,5568.22,5974.10,5966.95,6481.78,6889.45,7249.52,7558.67,7959.29,8431.76,8961.05,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76
222.82,38.27,0.26,55892.59,18885.85,7439.38,1618.89,1521.23,1609.94,1483.71,1512.10,1645.96,1829.92,1957.53,2090.60,2211.55,2120.55,2250.22,2040.77,2402.94,2356.57,2553.17,2807.45,2927.61,3019.19,3205.13,3651.02,3841.84,4005.67,4217.98,4468.36,4748.85,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59
213.47,32.18,0.39,215058.65,85470.70,19775.01,2318.60,2155.66,2568.28,2523.96,2594.28,2738.02,2909.50,2985.48,3098.88,3248.19,3173.82,3376.26,3641.07,4048.85,4265.76,4932.96,5239.25,5577.39,5566.23,5888.42,6559.16,6901.97,7196.30,7577.72,8027.54,8531.45,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.71
209.77,37.05,0.30,103569.33,38633.94,11285.94,1849.01,1729.88,1925.11,1825.82,1868.00,2005.11,2184.97,2295.59,2422.19,2552.47,2466.95,2620.54,2567.07,2944.24,2984.45,3335.82,3607.20,3799.05,3856.85,4087.59,4607.43,4848.23,5054.98,5322.90,5638.88,5992.85,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.59,0.60,0.60,0.61,0.62,0.63
232.80,36.20,0.37,289708.43,161055.96,29336.46,2318.60,2155.66,2568.28,2523.96,2594.28,2738.02,2909.50,2985.48,3098.88,3248.19,3173.82,3376.26,3641.07,4048.85,4265.76,4932.96,5239.25,5577.39,5566.23,5888.42,6559.16,6901.97,7196.30,7577.72,8027.54,8531.45,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.71
295.68,35.10,0.35,363604.14,195889.68,34480.37,2318.60,2155.66,2568.28,2523.96,2594.28,2738.02,2909.50,2985.48,3098.88,3248.19,3173.82,3376.26,3641.07,4048.85,4265.76,4932.96,5239.25,5577.39,5566.23,5888.42,6559.16,6901.97,7196.30,7577.72,8027.54,8531.45,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.71
246.89,35.71,0.25,163270.06,63426.87,16073.28,1985.63,1853.76,2112.23,2028.94,2079.30,2218.34,2395.77,2496.31,2619.07,2754.88,2672.61,2840.41,2879.54,3265.61,3357.23,3800.50,4082.03,4316.45,4354.18,4611.53,5175.27,5445.75,5677.98,5978.92,6333.84,6731.43,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.65
202.24,39.07,0.45,332253.86,186853.11,35455.87,2318.60,2155.66,2568.28,2523.96,2594.28,2738.02,2909.50,2985.48,3098.88,3248.19,3173.82,3376.26,3641.07,4048.85,4265.76,4932.96,5239.25,5577.39,5566.23,5888.42,6559.16,6901.97,7196.30,7577.72,8027.54,8531.45,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.63,0.64,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.71
207.70,38.19,0.29,74793.69,26541.62,9101.34,1727.69,1619.88,1758.95,1645.47,1680.37,1815.77,1997.79,2117.37,2247.38,2372.74,2284.33,2425.31,2289.61,2658.87,2653.44,2923.22,3185.58,3339.64,3415.24,3622.36,4103.22,4317.67,4501.80,4740.40,5021.79,5337.03,0.42,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.49,0.51,0.51,0.52,0.53,0.54,0.55,0.55,0.57,0.58,0.58,0.59,0.60,0.61
252.50,41.49,0.27,54000.23,18125.59,7436.49,1617.77,1520.21,1608.40,1482.04,1510.36,1644.20,1828.19,1955.87,2088.98,2209.88,2118.86,2248.41,2038.20,2400.30,2353.50,2549.35,2803.55,2923.36,3015.10,3200.82,3646.35,3836.92,4000.55,4212.58,4462.64,4742.78,0.40,0.41,0.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59
312.98,32.70,0.39,164313.14,58307.86,28794.83,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
451.14,25.11,0.29,150093.38,63203.56,36562.93,1712.95,1793.15,1880.52,1921.06,2062.13,2270.32,2509.25,2673.67,2886.08,3164.96,3278.02,3350.67,3517.90,3705.72,3994.85,4545.59,4806.73,5062.40,5240.40,5592.85,6202.20,6526.35,6804.67,7165.32,7590.66,8067.15,0.69,0.69,0.70,0.71,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.80,0.81,0.83,0.84,0.86,0.87,0.89,0.90,0.91,0.93,0.93,0.94,0.94,0.94,0.94
198.57,24.12,0.38,137943.97,51151.82,22313.96,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
886.57,28.90,0.57,179602.22,73782.96,50753.26,1657.55,1756.79,1833.71,1845.69,1984.12,2207.55,2470.55,2659.22,2886.40,3163.88,3250.14,3362.84,3573.91,3774.53,4058.88,4624.04,4831.65,5107.87,5301.87,5646.30,6312.82,6642.75,6926.03,7293.12,7726.05,8211.03,0.73,0.74,0.75,0.76,0.77,0.78,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.88,0.90,0.91,0.93,0.95,0.96,0.97,0.99,0.99,0.99,0.99,0.99,0.99
219.33,29.63,0.50,115308.47,40935.85,20086.20,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
255.95,27.64,0.49,109222.11,40458.36,22147.31,1752.04,1913.19,1923.66,1959.53,2053.88,2187.36,2338.72,2423.83,2564.97,2782.60,2880.50,2915.58,3018.68,3119.90,3422.67,3967.16,4211.49,4583.61,4685.38,4833.43,5303.36,5580.54,5818.52,6126.91,6490.60,6898.04,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.74,0.75
179.06,25.68,0.33,137998.51,52013.19,21698.19,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
498.11,30.06,0.32,167426.28,63135.93,49355.80,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
783.79,25.95,0.37,148439.42,57963.39,43370.57,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
907.84,34.60,0.37,190517.21,73421.25,52282.80,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
567.43,31.06,0.33,264026.27,102182.04,77465.28,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
709.18,32.24,0.44,224659.62,93794.44,52348.54,1738.75,1810.08,1902.32,1956.15,2098.45,2299.54,2527.26,2680.40,2885.93,3165.46,3291.00,3345.01,3491.82,3673.69,3965.04,4509.07,4795.13,5041.23,5211.79,5567.97,6150.70,6472.16,6748.16,7105.82,7527.63,8000.17,0.66,0.67,0.68,0.69,0.70,0.71,0.73,0.74,0.75,0.76,0.77,0.78,0.78,0.80,0.82,0.83,0.85,0.86,0.87,0.88,0.90,0.91,0.91,0.92,0.92,0.92
499.45,24.86,0.42,159907.93,57749.01,45683.61,1708.39,1790.16,1876.67,1914.86,2055.71,2265.15,2506.06,2672.48,2886.11,3164.87,3275.72,3351.67,3522.51,3711.39,4000.12,4552.05,4808.78,5066.15,5245.46,5597.25,6211.31,6535.94,6814.66,7175.84,7601.81,8079.00,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.79,0.79,0.80,0.81,0.83,0.85,0.86,0.88,0.89,0.91,0.92,0.93,0.94,0.94,0.94,0.95,0.95
988.59,21.22,0.37,163708.03,60744.42,50228.27,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
1083.99,28.88,0.71,142286.69,54881.15,25724.75,1911.38,1923.38,2048.17,2190.98,2341.50,2495.11,2647.83,2725.44,2884.91,3168.84,3377.85,3307.10,3317.30,3459.29,3765.53,4264.65,4717.47,4899.56,5020.28,5401.43,5806.02,6109.47,6370.01,6707.62,7105.79,7551.85,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.72,0.73,0.74,0.75,0.76,0.77
377.89,23.87,0.48,101596.01,39829.96,29856.02,1653.79,1754.32,1830.53,1840.57,1978.82,2203.29,2467.92,2658.23,2886.43,3163.80,3248.25,3363.66,3577.72,3779.21,4063.23,4629.37,4833.34,5110.96,5306.04,5649.93,6320.34,6650.66,6934.28,7301.80,7735.25,8220.81,0.73,0.74,0.75,0.76,0.77,0.79,0.80,0.81,0.82,0.84,0.84,0.85,0.86,0.89,0.90,0.92,0.93,0.95,0.96,0.97,0.99,1.00,1.00,1.00,1.00,1.00
631.02,33.92,0.48,190002.77,78484.03,42335.18,1828.58,1869.03,1978.21,2078.35,2224.92,2401.30,2590.00,2703.84,2885.40,3167.22,3336.19,3325.28,3401.01,3562.12,3861.22,4381.89,4754.72,4967.51,5112.13,5481.31,5971.35,6283.43,6551.39,6898.62,7308.13,7766.88,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.69,0.70,0.72,0.73,0.74,0.76,0.77,0.78,0.79,0.81,0.82,0.82,0.83,0.84,0.84
266.39,27.44,0.39,139757.24,54814.66,39592.95,1671.20,1765.75,1845.25,1864.26,2003.34,2223.02,2480.09,2662.78,2886.32,3164.14,3257.01,3359.84,3560.11,3757.58,4043.10,4604.71,4825.51,5096.67,5286.72,5633.13,6285.56,6614.07,6896.13,7261.63,7692.69,8175.58,0.72,0.72,0.74,0.75,0.76,0.77,0.78,0.79,0.81,0.82,0.83,0.84,0.85,0.87,0.88,0.90,0.92,0.93,0.94,0.95,0.97,0.98,0.98,0.98,0.98,0.98
395.88,29.45,0.49,106701.18,43982.69,30321.23,1655.48,1755.43,1831.96,1842.88,1981.21,2205.21,2469.11,2658.68,2886.42,3163.84,3249.10,3363.29,3576.01,3777.10,4061.27,4626.97,4832.58,5109.57,5304.16,5648.30,6316.95,6647.10,6930.57,7297.90,7731.11,8216.41,0.73,0.74,0.75,0.76,0.77,0.78,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.88,0.90,0.91,0.93,0.95,0.96,0.97,0.99,0.99,0.99,0.99,0.99,0.99
513.67,23.45,0.49,129740.32,43229.33,30444.50,1700.20,1831.59,1874.76,1896.43,2012.80,2192.78,2402.25,2541.40,2727.04,2974.73,3064.73,3141.98,3302.84,3455.14,3748.25,4304.26,4526.02,4851.36,5000.83,5247.27,5820.64,6124.85,6386.05,6724.52,7123.69,7570.86,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.73,0.74,0.76,0.77,0.79,0.80,0.82,0.83,0.84,0.85,0.86,0.87,0.87,0.87,0.88
364.32,29.45,0.47,204006.50,83072.45,44810.93,1854.92,1886.32,2000.47,2114.18,2262.01,2431.15,2608.40,2710.71,2885.24,3167.74,3349.45,3319.50,3374.38,3529.41,3830.78,4344.59,4742.87,4945.89,5082.91,5455.90,5918.75,6228.09,6493.68,6837.85,7243.76,7698.47,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.65,0.66,0.66,0.67,0.68,0.70,0.71,0.72,0.73,0.75,0.76,0.76,0.78,0.79,0.80,0.81,0.81,0.82
540.46,31.76,0.32,213606.74,82326.50,60936.33,1649.21,1751.32,1826.67,1834.36,1972.39,2198.11,2464.73,2657.04,2886.45,3163.71,3245.95,3364.67,3582.34,3784.89,4068.51,4635.84,4835.40,5114.72,5311.12,5654.34,6329.46,6660.27,6944.29,7312.35,7746.42,8232.68,0.73,0.74,0.75,0.76,0.78,0.79,0.80,0.81,0.83,0.84,0.85,0.86,0.87,0.89,0.90,0.92,0.94,0.95,0.97,0.98,1.00,1.00,1.00,1.00,1.00,1.00
140.03,27.09,0.49,40872.83,15940.09,5649.11,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
414.93,23.32,0.48,108056.91,43637.81,31313.54,1657.10,1756.49,1833.33,1845.08,1983.49,2207.04,2470.24,2659.10,2886.41,3163.87,3249.91,3362.94,3574.37,3775.09,4059.40,4624.67,4831.85,5108.24,5302.37,5646.74,6313.72,6643.70,6927.02,7294.16,7727.14,8212.20,0.73,0.74,0.75,0.76,0.77,0.78,0.80,0.81,0.82,0.83,0.84,0.85,0.86,0.88,0.90,0.91,0.93,0.95,0.96,0.97,0.99,0.99,0.99,0.99,0.99,0.99
156.75,29.26,0.49,84055.29,34953.20,23003.54,1684.21,1774.29,1856.24,1881.96,2021.66,2237.76,2489.17,2666.17,2886.25,3164.40,3263.55,3356.98,3546.96,3741.42,4028.07,4586.29,4819.66,5085.99,5272.29,5620.58,6259.59,6586.74,6867.63,7231.63,7660.90,8141.80,0.71,0.71,0.73,0.74,0.75,0.76,0.77,0.78,0.80,0.81,0.82,0.82,0.83,0.86,0.87,0.89,0.90,0.92,0.93,0.94,0.96,0.96,0.97,0.97,0.97,0.97
158.66,34.34,0.38,186398.74,65854.07,32660.47,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
156.59,34.62,0.41,395096.41,173796.17,81892.06,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
481.83,37.87,0.76,147460.83,58275.28,22482.62,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
194.28,32.55,0.40,473012.00,206547.28,96110.94,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
258.80,34.53,0.74,148687.99,59792.51,23896.13,2531.23,2430.08,2737.51,2846.27,2988.92,3141.29,3278.86,3292.55,3355.92,3484.88,3423.81,3564.81,3735.37,4002.82,4265.78,4809.58,5253.30,5625.82,5628.75,6069.93,6537.60,6879.31,7172.71,7552.96,8001.31,8503.58,0.51,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.62,0.63,0.65,0.66,0.67,0.67,0.69,0.70,0.71,0.72,0.73,0.74
176.89,31.04,0.74,136729.88,51132.42,21140.42,2801.11,2703.41,3030.92,3214.08,3398.94,3565.66,3695.87,3677.30,3713.57,3827.09,3743.87,3876.87,4039.51,4278.35,4581.15,5155.13,5701.71,6119.92,6107.35,6638.83,7055.16,7423.89,7740.48,8150.73,8634.57,9176.59,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.78
